"original_idx","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV","group"
33,5.00446449767472,4.25958575004476,4,-0.150000024254631,-0.0325750746042028,3.7872,0,0.538,0,358.77,307,8.14,95,13.1,1
433,6.03955322729764,4.79352750919305,27,1.89696114153805,0.105178942301035,2.3158,0,0.713,0,100.19,666,18.1,87.9,14.3,1
152,5.62826463091966,5.04254896526762,8,-0.529592009871928,0.313832745755787,1.6102,0,0.871,1,343.28,403,19.58,88,15.3,1
160,6.30118060240981,4.52355505498971,12,0.340891551379772,0.0912017707847564,1.7984,0,0.605,1,338.92,403,19.58,92.6,27,1
87,6.52833573141963,3.15783420649609,0,-1.3688804840743,0.519927655515368,3.7476,0,0.449,0,395.15,247,4.49,56.8,22.2,1
259,6.98866445208354,3.05238251130372,4,-0.333089694624485,-0.463417092292948,2.0107,20,0.647,0,391.93,264,3.97,100,30.1,1
226,7.53946718945378,2.77286054597553,8,0.00616103410211984,-1.35740754026681,3.2157,0,0.504,0,387.38,307,6.2,86.5,37.6,1
177,6.49842629769995,2.89784097903665,0,0.0861603570228058,0.0178065406273143,3.3175,0,0.51,0,395.6,296,4.05,73.4,24.6,1
128,5.68337889550857,3.74937833584732,13,0.926426846575856,1.63390832380718,1.8125,0,0.624,0,396.9,437,21.89,98.8,18,1
96,6.37885503236284,2.9638318016536,6,0.249252566088626,1.76200971023777,3.4952,0,0.445,0,391.83,276,2.89,69.6,21.4,1
173,6.66968298475686,3.34736258281312,3,-0.412643634976235,-0.389390880869861,2.6463,0,0.51,0,395.5,296,4.05,84.1,23.6,1
335,5.98026206630664,3.18894826979569,1,-1.5491594034487,-1.72797958593573,5.9853,0,0.515,0,396.9,224,5.19,34.5,21.1,1
41,6.66844197391173,1.97832966303065,1,-1.2013990399895,0.0556363293380044,5.7209,0,0.448,0,385.41,233,6.91,2.9,26.6,1
219,6.42195428219519,3.97059158949646,4,0.197300560312426,1.35532857189243,3.3633,0,0.55,1,393.74,276,13.89,92.4,23,1
329,6.32666958844321,2.30103909296978,13,0.369460529221749,0.432646013347149,5.2146,0,0.46,0,375.21,430,3.24,17.2,22.6,1
267,9.04914193109158,1.00998701573669,4,-0.625825713648888,-1.88714317572526,2.4216,20,0.575,0,384.54,264,3.97,67,50,1
168,6.2277911442263,4.48518686660961,8,0.25589095076631,-1.54701457236491,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8,1
171,6.30337429060768,3.73133241057984,9,-0.27837427212283,-1.54701457236491,2.3887,0,0.605,0,348.13,403,19.58,97.3,19.1,1
169,5.65813690695398,4.08362218813944,9,0.0700138769897816,-1.54701457236491,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3,1
150,6.40125834146171,4.4900822379273,19,0.267066441449628,-1.54701457236491,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5,1
159,6.3382194287834,3.62596370631824,6,0.136383189458335,-1.54701457236491,1.7659,0,0.871,0,364.31,403,19.58,100,23.3,1
282,7.33160983800422,1.2456583978907,3,-0.932051537071496,-1.4986288445605,5.2119,20,0.4429,1,377.07,216,3.33,49.7,46,1
279,7.24899125689111,2.32514925458773,-1,-1.71716604861498,-1.4986288445605,4.1007,20,0.4429,0,396.9,216,3.33,32.2,35.1,1
295,6.30083667917444,2.74856494409931,12,-0.539770004051588,-1.1943938643994,5.9604,0,0.437,0,396.9,289,13.92,31.1,28.6,1
225,8.28454166651244,1.18766912660196,12,0.00119901847888974,-0.695829524768667,2.8944,0,0.504,0,382,307,6.2,83,50,1
234,6.04918452089494,3.25432982375163,11,0.327317607122699,-0.695829524768667,3.6519,0,0.507,1,360.2,307,6.2,66.5,29,1
228,7.63846716283988,1.02614531537375,4,-0.107594497463636,-0.695829524768667,3.3751,0,0.504,0,377.51,307,6.2,17,46.7,1
2,6.94225330462814,2.55264570493269,4,-0.496715975983738,-0.525818250464659,4.9671,0,0.469,0,392.83,242,7.07,61.1,34.7,1
184,6.70360277988923,2.94670051324128,4,-0.720769972802218,-0.525818250464659,2.9879,0,0.488,0,391,193,2.46,89.8,26.4,1
1,6.30475192799977,3.36601292655246,-1,-0.640194054615188,-0.525818250464659,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6,1
94,5.86235925118538,4.00885513883333,-3,-1.37272572258263,-0.341710340923556,3.615,28,0.464,0,396.9,270,15.04,77.3,20.6,1
74,6.24992291747798,1.5760313684948,5,-0.783760443446396,-0.0899986875399935,4.2515,0,0.437,0,394.92,398,12.83,6,24.1,1
81,5.95737145654466,3.24500771665189,3,-0.349691912215971,0.073471767344769,5.4007,25,0.426,0,395.63,281,4.86,70.4,23.9,1
35,6.49082954522225,2.54854637002262,-1,-0.504455177339866,0.187985637785564,3.3603,0,0.499,0,396.9,279,5.96,68.2,18.9,1
500,5.79661490092492,4.54941116895187,9,-0.0755003875218484,0.187985637785564,2.4982,0,0.585,0,396.9,391,9.69,79.7,16.8,1
489,5.02903041994884,5.22129832826818,21,1.0599771237737,0.763410225319547,1.7554,0,0.609,0,344.05,711,27.74,98.3,7,1
356,5.56902030057919,3.98071563676913,28,1.81785894931618,0.833916637360556,2.1222,0,0.77,1,377.73,666,18.1,97.4,17.8,1
478,5.66236155275027,4.40045280222816,22,1.4446423867558,0.833916637360556,2.1705,0,0.614,0,379.7,666,18.1,96.7,14.6,1
388,6.11027185661944,4.86012815193994,21,1.42692626277389,0.833916637360556,1.5895,0,0.7,0,372.92,666,18.1,100,10.2,1
462,7.27078999988169,3.80426242023766,20,1.15872349425882,0.833916637360556,2.7344,0,0.713,0,396.9,666,18.1,83,19.5,1
371,8.19184512811616,1.55360207639796,22,1.61304427448217,0.833916637360556,1.1691,0,0.631,0,366.15,666,18.1,100,50,1
432,6.04325236709365,4.2088960820958,23,1.72331035031498,0.833916637360556,2.2004,0,0.584,0,97.95,666,18.1,74.8,16.1,1
502,6.05688272927444,4.18501609330442,11,0.385994403807669,1.45124616523898,2.2875,0,0.573,0,396.9,273,11.93,76.7,20.6,1
18,6.04404806360828,2.7573194372965,7,0.280962016478976,1.45124616523898,3.7965,0,0.538,0,288.99,307,8.14,36.6,20.2,1
339,6.13095102482385,2.95485125461703,1,-1.00146991925243,0.833916637360556,4.8122,0,0.515,0,396.9,224,5.19,45.4,19,1
340,5.89245119630502,2.96621851513974,-1,-0.942237381503266,0.833916637360556,4.8122,0,0.515,0,396.9,224,5.19,58.5,18.7,1
111,6.58331172516175,2.90175780909967,9,-0.685513679240743,-0.525818250464659,2.6775,0,0.547,0,395.59,432,10.01,81.6,22.8,1
115,6.5789981038613,4.43267424548749,7,-0.417161495971075,-0.525818250464659,2.4631,0,0.547,0,344.91,432,10.01,88.2,18.3,1
490,5.50585357380462,4.87270611468083,13,-0.322137746287165,0.763410225319547,1.8226,0,0.609,0,318.43,711,27.74,98,8.1,1
212,5.09925991610215,4.01638823631122,5,-0.299514037675117,-0.142360813351939,3.6526,0,0.489,1,390.94,277,10.59,53.8,22.4,1
138,6.07118869587649,5.2372840397204,0,-0.230813169748103,1.62150192036674,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3,1
136,5.82011992806795,4.03719931024575,9,-0.106515801661242,1.62150192036674,1.9669,0,0.624,0,378.25,437,21.89,93.5,17.4,1
233,7.61764613947852,0.617557295984467,7,-0.0935037427374783,-0.695829524768667,3.6519,0,0.507,0,378.95,307,6.2,70.4,48.3,1
158,5.81632020077012,3.84321214133322,7,0.553018734793929,-1.54701457236491,1.7573,0,0.605,0,353.89,403,19.58,100,24.3,1
154,6.02228191338963,4.24037237027648,15,0.575785257963076,-1.54701457236491,1.7494,0,0.871,1,321.02,403,19.58,96,17,1
141,5.55830605986164,4.27030509378837,7,0.637889913664838,1.62150192036674,1.4394,0,0.624,0,396.9,437,21.89,100,14.4,1
465,5.96022693518326,2.81155680195762,22,0.922144908828823,0.833916637360556,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9,1
472,6.43490363841612,2.90146084525436,22,0.972481057837178,0.833916637360556,2.8965,0,0.58,0,393.37,666,18.1,75,23.2,1
461,6.60114772739223,4.01065613234914,21,0.986733084000734,0.833916637360556,2.5671,0,0.713,0,391.43,666,18.1,88.4,17.7,1
359,6.48519983103729,3.29258778864524,25,1.04593205570304,0.833916637360556,2.5091,0,0.77,0,390.74,666,18.1,81.3,22.6,1
467,5.82115606782226,4.19694913234249,24,1.06119035413388,0.833916637360556,2.5403,0,0.584,0,331.29,666,18.1,94.5,19.1,1
473,6.74571540790504,2.21296154707226,25,1.0815276492846,0.833916637360556,2.5329,0,0.614,0,374.68,666,18.1,67.6,29.8,1
368,8.52957986533342,2.01919583948424,22,1.10308845635889,0.833916637360556,1.3325,0,0.631,0,375.52,666,18.1,100,50,1
452,6.01534281833184,4.02771149176689,21,1.118783357068,0.833916637360556,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1,1
369,8.40005488999202,1.76689361971352,24,1.16265648347329,0.833916637360556,1.3567,0,0.631,1,375.33,666,18.1,96.8,50,1
481,6.43049889371589,2.48805441395723,23,1.16537917921538,0.833916637360556,3.3317,0,0.532,0,393.07,666,18.1,74.9,23.7,1
396,6.08199970016254,3.9192144157776,18,1.17684560946746,0.833916637360556,1.6768,0,0.693,0,396.9,666,18.1,96,12.5,1
459,6.16758592920688,4.08686770457884,19,1.23609730488857,0.833916637360556,2.7175,0,0.713,0,396.9,666,18.1,84.4,20,1
390,5.83239117439259,3.42171887476407,24,1.24549561341797,0.833916637360556,1.9265,0,0.7,0,394.43,666,18.1,97,15.1,1
372,8.39517567503469,1.3690725001069,27,1.31422930153939,0.833916637360556,1.1296,0,0.668,1,347.88,666,18.1,89.6,50,1
382,5.35581012961801,4.93620479919577,22,1.35620121079935,0.833916637360556,1.5804,0,0.7,0,396.9,666,18.1,100,11.3,1
377,5.19853305282034,4.24730899535693,24,1.38277536154235,0.833916637360556,1.358,0,0.671,0,396.9,666,18.1,98.8,13.3,1
399,5.17124631082528,4.48768896561823,20,1.38651151104938,0.833916637360556,1.5004,0,0.693,0,338.16,666,18.1,77.8,6.3,1
392,5.41762607838365,5.33718577632731,24,1.44775841696885,0.833916637360556,1.77,0,0.7,0,396.9,666,18.1,97,9.7,1
444,6.24532992665285,4.20592779173177,25,1.48740706617275,0.833916637360556,1.8956,0,0.74,0,240.52,666,18.1,96.6,10.8,1
367,7.01360321131967,3.77839170943264,22,1.50896405141576,0.833916637360556,1.5106,0,0.631,0,131.42,666,18.1,100,23.1,1
376,5.59567053345217,4.61756658713735,25,1.55730899607216,0.833916637360556,1.3449,0,0.671,0,363.02,666,18.1,93.3,13.9,1
385,5.70286541853075,5.55762561048089,30,1.59475409965225,0.833916637360556,1.4261,0,0.7,0,396.9,666,18.1,98.1,7.2,1
379,5.03212864349858,5.44824280742533,21,1.61876675299813,0.833916637360556,1.3861,0,0.671,0,393.74,666,18.1,100,10.2,1
374,5.25837880012508,4.24344464434025,23,1.63248709431532,0.833916637360556,1.137,0,0.668,0,396.9,666,18.1,100,13.8,1
412,6.61364090132247,3.8570267567167,25,1.63911539124475,0.833916637360556,1.5539,0,0.597,0,28.79,666,18.1,100,17.9,1
375,5.711837910498,4.33783804176532,25,1.65555562609375,0.833916637360556,1.3163,0,0.671,0,396.9,666,18.1,97.9,15,1
398,4.63195591504107,5.85936683920525,21,1.9281843063954,0.833916637360556,1.4896,0,0.693,0,396.9,666,18.1,100,5,1
505,5.55506592892212,3.13069419053954,1,-1.07990510068301,1.45124616523898,2.505,0,0.573,0,396.9,273,11.93,80.8,11.9,1
491,5.70001067769163,3.75919969706105,4,-0.661198319646137,0.763410225319547,1.8681,0,0.609,0,390.11,711,27.74,98.8,13.6,1
492,6.37794825432791,3.44377709689792,4,-0.634909866974509,0.763410225319547,2.1099,0,0.609,0,396.9,711,27.74,83.5,20.1,1
127,6.40849587029196,4.30689112225432,4,-0.212853793637417,1.62150192036674,1.7883,0,0.624,0,392.11,437,21.89,96,16.2,1
139,5.81661548691682,4.61387790866753,4,0.14213510198575,1.62150192036674,1.6687,0,0.624,0,396.9,437,21.89,97.9,17.8,1
132,7.03555566830698,3.01140271627946,4,0.179614936911932,1.62150192036674,2.3274,0,0.624,0,385.76,437,21.89,97.9,23,1
15,6.45214507188985,3.56228007690743,4,0.208132786614066,1.45124616523898,4.4986,0,0.538,0,395.62,307,8.14,56.5,19.9,1
14,5.90454706431239,4.12454142424633,4,0.215879314531124,1.45124616523898,4.4619,0,0.538,0,380.02,307,8.14,84.5,18.2,1
26,5.22325827169919,4.0397525294985,4,0.239869957997484,1.45124616523898,4.682,0,0.538,0,376.88,307,8.14,90.3,16.6,1
19,5.95524030954965,3.38800115201401,4,0.27542816205318,1.45124616523898,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2,1
30,5.8050286096932,4.0407260284264,4,0.476554392195228,1.45124616523898,4.233,0,0.538,0,360.17,307,8.14,94.1,12.7,1
323,5.88087530344051,3.07001778184728,5,-0.168397045747662,0.431102979977672,4.7211,0,0.493,0,391.13,287,7.38,74.3,18.5,1
262,8.33772522219717,1.84103260549635,5,0.120675140568934,-1.88714317572526,2.2885,20,0.647,0,386.86,264,3.97,91.5,48.8,1
236,6.17477990473573,3.03428132532658,8,0.121071810009603,-0.695829524768667,4.148,0,0.507,1,388.45,307,6.2,76.5,25.1,1
485,6.05911931040937,3.27298777910807,24,0.984540295939018,0.833916637360556,3.9917,0,0.583,0,388.62,666,18.1,51.9,21.2,1
366,6.45048438515585,3.62886865600083,24,0.987164780740247,0.833916637360556,1.7523,0,0.718,0,316.03,666,18.1,91.4,21.9,1
357,6.08893137500848,4.0121707979363,24,1.00396237613269,0.833916637360556,2.5052,0,0.77,1,391.34,666,18.1,91,21.7,1
363,5.67002316275905,4.61027414017632,24,1.04215131493884,0.833916637360556,1.9047,0,0.77,1,353.04,666,18.1,89,16.8,1
358,6.16789962588606,4.30574780235134,24,1.12762408855773,0.833916637360556,2.7227,0,0.77,1,395.43,666,18.1,83.4,22.7,1
451,6.4500454301069,3.75454089591015,24,1.14593090537205,0.833916637360556,2.3552,0,0.713,0,355.29,666,18.1,98.2,15.2,1
442,6.15175868227319,4.00625226226435,24,1.16239818470639,0.833916637360556,2.0048,0,0.74,0,395.69,666,18.1,100,18.4,1
482,6.7505237748742,2.87279794449053,24,1.16700786012726,0.833916637360556,3.4106,0,0.532,0,395.28,666,18.1,77,25,1
463,5.88766145054515,4.35926936660654,24,1.17332038105581,0.833916637360556,2.8016,0,0.713,0,393.82,666,18.1,89.9,20.2,1
475,5.86255275888643,4.65074728380206,24,1.21119103806884,0.833916637360556,2.206,0,0.584,0,302.76,666,18.1,97.4,13.3,1
450,6.46134190320643,3.71728790378617,24,1.2311333393862,0.833916637360556,2.3236,0,0.713,0,0.32,666,18.1,92.6,13.4,1
421,6.1526391486868,3.86478644427963,24,1.2489656791006,0.833916637360556,1.8746,0,0.718,0,319.98,666,18.1,95.3,14.2,1
464,6.64377818662381,3.57925414953238,24,1.29301921203609,0.833916637360556,2.9634,0,0.655,0,396.9,666,18.1,65.4,21.4,1
453,5.84851611120923,4.39144663772851,24,1.31330429179045,0.833916637360556,2.4527,0,0.713,0,375.87,666,18.1,99.3,17.8,1
393,6.33513822028577,4.94738213429327,24,1.33201451446875,0.833916637360556,1.7912,0,0.693,0,396.9,666,18.1,92.6,13.8,1
395,5.8812822688568,4.36909258232616,24,1.3353145407998,0.833916637360556,1.7257,0,0.693,0,391.98,666,18.1,98.8,13.1,1
448,5.94075951883913,5.34669494759278,24,1.36229418288493,0.833916637360556,2.2616,0,0.713,0,396.9,666,18.1,98.7,14.1,1
439,5.56383607693926,3.69433353843065,24,1.36490377735979,0.833916637360556,1.8172,0,0.74,0,396.9,666,18.1,93.9,12.8,1
454,6.08764306309388,3.82884786857801,24,1.37006710054033,0.833916637360556,2.4961,0,0.713,0,6.68,666,18.1,94.1,14.9,1
420,5.74672915012053,3.80515395624886,24,1.43066367003374,0.833916637360556,1.8589,0,0.718,0,318.75,666,18.1,100,16.7,1
407,6.36396810015422,3.55965425807261,24,1.46027777257684,0.833916637360556,1.2852,0,0.659,0,332.09,666,18.1,100,27.9,1
422,6.92297487450865,3.61158488427303,24,1.46346992390542,0.833916637360556,1.9512,0,0.614,0,291.55,666,18.1,87.6,20.8,1
479,6.51747463152552,3.55990329535312,24,1.53192093564319,0.833916637360556,1.9512,0,0.614,0,383.32,666,18.1,88,21.4,1
436,5.75621726182983,4.37764679713879,24,1.5343070890303,0.833916637360556,2.0026,0,0.74,0,27.49,666,18.1,93.3,9.6,1
437,6.29312092029156,5.33713634613067,24,1.55444361468444,0.833916637360556,1.9142,0,0.74,0,9.32,666,18.1,100,8.7,1
425,6.55374067181079,4.12096931294042,24,1.5717883072033,0.833916637360556,1.9096,0,0.679,0,7.68,666,18.1,95.4,8.3,1
403,4.6279872106974,4.51465650142428,24,1.74910839838682,0.833916637360556,1.7028,0,0.693,0,396.9,666,18.1,96,8.3,1
400,4.85570662120797,4.4538058862086,24,1.75304366103184,0.833916637360556,1.5888,0,0.693,0,396.9,666,18.1,100,5.6,1
162,8.21718252841049,0.703277836888304,5,0.689554520274477,-1.54701457236491,2.0407,0,0.605,1,389.61,403,19.58,98.2,50,1
3,7.84438259844821,1.22239639347408,3,-1.28466117089126,-0.0899986875399935,6.0622,0,0.458,0,394.63,222,2.18,45.8,33.4,1
283,8.21323546725116,1.31541277936379,1,-1.70749712180623,-1.78046140438548,5.885,90,0.401,1,395.52,198,1.21,24.8,50,1
268,7.39660233480131,1.31541277936379,5,0.138667536513616,-1.88714317572526,2.872,20,0.575,0,390.3,264,3.97,52.6,43.5,1
308,6.66584702004742,1.80631120682691,4,0.0954761316852015,-0.24401601094397,3.3175,0,0.544,0,396.9,304,9.9,82.5,22.8,1
344,7.14214257206759,1.8279447812707,5,-1.31708338639151,-0.61251795246359,6.4654,55,0.484,0,387.97,370,3.78,28.1,31.2,1
341,6.83319914565105,2.08036984631574,1,-1.78767987144046,-1.34109488233123,7.0379,35,0.442,0,394.74,284,1.52,49.3,32.7,1
326,5.9972063962343,2.24986775619655,5,-0.136109565180084,0.431102979977672,5.4159,0,0.493,0,396.9,287,7.38,28.9,23,1
273,6.50940547089824,2.35287367393696,3,-0.288987861891264,-0.142360813351939,4.3665,20,0.464,1,390.77,223,6.96,51.8,35.2,1
360,7.13725480227025,2.61719309471249,24,1.07215547032633,0.833916637360556,2.5182,0,0.77,0,374.56,666,18.1,88,25,1
91,6.25351160950683,2.69954300341079,2,-1.17985789526451,-0.525818250464659,3.0921,0,0.489,0,393.55,270,3.41,73.9,22,1
319,5.82967530141056,3.4466007021822,4,0.0784381586264715,-0.24401601094397,4.0019,0,0.544,0,396.23,304,9.9,58.8,21,1
498,6.00559746386786,3.47309064222919,6,-0.252215954094587,0.187985637785564,2.4091,0,0.585,0,396.9,391,9.69,65.3,21.2,1
31,6.39910946511758,3.48966651168965,4,0.556915495826945,1.45124616523898,4.175,0,0.538,0,376.73,307,8.14,100,14.5,1
121,5.87228943120482,3.65312102596691,2,-0.862334898869117,0.130160746119299,2.1974,0,0.581,0,377.67,188,25.65,84.1,20.3,1
486,6.36321987505649,3.74257336001008,24,1.16421049007105,0.833916637360556,3.5459,0,0.583,0,392.68,666,18.1,79.8,19.1,1
460,6.70251432606397,3.91438725130026,24,1.09583725578577,0.833916637360556,2.5975,0,0.713,0,255.23,666,18.1,90,16.4,1
25,5.84862955996158,3.92473330146628,4,0.342612756449429,1.45124616523898,4.4546,0,0.538,0,303.42,307,8.14,85.7,13.9,1
7,6.50436573262678,4.21047142468078,5,-0.502433224764114,-1.42225756521518,5.9505,12.5,0.524,0,396.9,311,7.87,96.1,27.1,1
401,5.41314683215392,4.32743444105458,24,1.52923259354833,0.833916637360556,1.5741,0,0.693,0,396.9,666,18.1,100,7.2,1
389,5.91268526075128,4.3787117756316,24,1.30861860311048,0.833916637360556,1.7281,0,0.7,0,396.9,666,18.1,98.9,11.5,1
381,5.98269495932049,4.4006514086449,24,1.57213846434682,0.833916637360556,1.5192,0,0.671,0,396.9,666,18.1,99.1,10.9,1
384,4.368,5.18159064937947,24,1.66505245342637,0.833916637360556,1.4395,0,0.7,0,285.83,666,18.1,91.2,8.8,1
414,4.519,5.60127400904851,24,2.00419999588948,0.833916637360556,1.6582,0,0.693,0,88.27,666,18.1,100,7,1
386,4.652,5.00912879101723,24,1.74246001076939,0.833916637360556,1.4672,0,0.7,0,396.9,666,18.1,100,10.5,1
413,5.155,4.30387419535558,24,1.80741741062625,0.833916637360556,1.5894,0,0.597,0,210.97,666,18.1,100,16.3,1
477,5.304,4.74136542606774,24,1.55043152293854,0.833916637360556,2.1007,0,0.614,0,349.48,666,18.1,97.3,12,1
211,5.404,4.6625677969456,4,-0.0332999676439515,-0.142360813351939,3.665,0,0.489,1,395.24,277,10.59,88.6,19.3,1
214,5.412,5.10364896126125,4,-0.15886390730877,-0.142360813351939,3.5875,0,0.489,0,348.93,277,10.59,9.8,23.7,1
474,5.427,4.10497825759137,24,1.30389483051364,0.833916637360556,2.4298,0,0.584,0,352.58,666,18.1,95.4,13.8,1
488,5.454,4.09643014889608,4,-0.480933234852322,0.763410225319547,1.8209,0,0.609,0,395.09,711,27.74,92.7,15.2,1
383,5.52,4.71198134745573,24,1.30074584166071,0.833916637360556,1.5331,0,0.7,0,396.9,666,18.1,100,12.3,1
499,5.569,3.75736695172757,6,-0.398617088725536,0.187985637785564,2.3999,0,0.585,0,395.77,391,9.69,73.5,17.5,1
20,5.57,4.39494591795916,4,0.521878431718159,1.45124616523898,3.7979,0,0.538,0,376.57,307,8.14,98.1,13.6,1
245,5.605,4.13888231107415,7,-0.36222604460813,0.130160746119299,7.9549,22,0.431,0,389.13,330,5.86,70.2,18.5,1
408,5.617,4.86300117030948,24,1.27016290691549,0.833916637360556,1.4547,0,0.597,0,314.64,666,18.1,97.9,17.2,1
8,5.631,5.13132001327312,5,-0.31321840075209,-1.42225756521518,6.0821,12.5,0.524,0,386.63,311,7.87,100,16.5,1
354,5.663,2.669791809027,4,-1.13183242629733,2.37435025588153,10.5857,80,0.413,0,382.8,334,1.91,21.9,18.2,1
495,5.67,4.04670290115981,6,-0.395377704364502,0.187985637785564,2.7986,0,0.585,0,393.29,391,9.69,28.8,23.1,1
315,5.705,3.26729959955056,4,-0.22350709134711,-0.24401601094397,3.945,0,0.544,0,396.42,304,9.9,77.7,16.2,1
331,5.706,3.40414597400055,1,-1.04921059515345,-0.89012178462863,6.6407,35,0.4379,0,394.02,304,6.06,28.4,17.1,1
469,5.713,3.71521240083281,24,1.49571650437187,0.833916637360556,2.8237,0,0.58,0,396.9,666,18.1,56.7,20.1,1
410,5.757,3.04587464418292,24,2.05366507699716,0.833916637360556,1.413,0,0.597,0,2.6,666,18.1,100,15,1
134,5.757,4.01483497528896,4,0.410466167700012,1.62150192036674,2.346,0,0.624,0,262.76,437,21.89,98.4,15.6,1
483,5.762,3.09720566446305,24,0.873522118462933,0.833916637360556,4.0983,0,0.532,0,392.92,666,18.1,40.3,21.8,1
66,5.787,3.06754651686044,4,-1.12223315533557,-1.16323735407812,6.6115,80,0.398,0,396.9,337,3.37,31.1,19.4,1
23,5.813,4.28407396674008,4,0.416099004770437,1.45124616523898,4.0952,0,0.538,0,394.54,307,8.14,100,14.5,1
106,5.836,4.15984251803158,5,-0.417569635481245,1.368618600426,2.211,0,0.52,0,395.67,384,8.56,91.9,19.5,1
426,5.837,3.82880918896173,24,1.4699311720762,0.833916637360556,1.9976,0,0.584,0,24.65,666,18.1,59.7,10.2,1
36,5.841,3.25360802262431,5,-0.703126124065858,0.187985637785564,3.3779,0,0.499,0,377.56,279,5.96,61.4,20,1
37,5.85,2.8089012173871,5,-0.80406874981701,0.187985637785564,3.9342,0,0.499,0,396.9,279,5.96,41.5,21,1
270,5.856,3.48415435883694,3,-0.143035057552292,-0.142360813351939,4.429,20,0.464,0,388.65,223,6.96,42.1,21.1,1
123,5.856,4.78279450946763,2,-0.482535188809574,0.130160746119299,1.9444,0,0.581,0,370.31,188,25.65,97,17.3,1
174,5.859,2.96568099686014,5,-0.776798108927056,-0.997706535589136,2.7019,0,0.51,0,393.23,296,4.05,68.7,22.6,1
67,5.878,2.67975608828148,4,-0.974159099984927,0.0178965792890688,6.498,12.5,0.409,0,396.21,345,6.07,21.4,22,1
12,5.889,3.83119434777177,5,-0.722821344955904,-1.42225756521518,5.4509,12.5,0.524,0,390.5,311,7.87,39,21.7,1
